movieId,rating
5037,167
5038,715
5039,3050
5040,5065
5041,442
5042,273
5043,88
5044,216
5045,124
5046,1970
5047,3550
5048,1391
5049,13424
5050,21
5051,3572
5052,62
5053,1074
5054,2159
5055,6466
5056,1536
5057,188
5058,246
5059,1287
5060,48960
5061,375
5062,1557
5063,533
5064,20347
5065,8133
5066,5256
5067,28
5068,513
5069,1527
5070,8
5071,489
5072,5381
5073,1508
5074,3039
5075,696
5076,1422
5077,838
5078,425
5079,230
5080,1323
5081,2078
5082,76
5083,268
5084,116
5085,412
5086,214
5087,338
5088,264
5089,57
5090,548
5091,108
5092,1982
5093,3964
5094,1662
5095,1456
5096,1183
5097,291
5098,187
5099,1292
5100,256
5101,1058
5102,2231
5103,12867
5104,181
5105,2960
5106,1684
5107,3408
5108,5457
5109,959
5110,9775
5111,2153
5112,1089
5113,248
5114,1012
5115,106
5116,192
5117,676
5118,726
5119,739
5120,5298
5121,1260
5122,1349
5123,383
5124,153
5125,1205
5126,171
5127,2143
5128,3774
5129,79
5130,106
5131,439
5132,33
5133,81
5134,985
5135,10781
5136,334
5137,1621
5138,23
5139,4454
5140,490
5141,567
5142,564
5143,233
5144,78
5145,545
5146,5288
5147,6758
5148,130
5149,53
5150,108
5151,7351
5152,11853
5153,271
5154,40
5155,286
5156,81
5157,210
5158,327
5159,3290
5160,115
5161,409
5162,175
5163,173
5164,307
5165,930
5166,67
5167,412
5168,795
5169,930
5170,518
5171,9700
5172,1015
5173,163
5174,245
5175,146
5176,41
5177,2687
5178,118
5179,436
5180,333
5181,248
5182,169
5183,89
5184,492
5185,146
5186,159
5187,1148
5188,113
5189,218
5190,181
5192,300
5193,635
5194,73
5195,85
5196,168
5197,419
5198,1451
5199,753
5200,148
5201,75
5202,467
5203,167
5204,130
5205,470
5206,124
5207,113
5208,272
5209,157
5210,117
5211,401
5212,353
5213,693
5214,2771
5215,270
5216,162
5217,161
5218,42206
5219,14615
5220,3350
5221,462
5222,5166
5223,370
5224,548
5225,19141
5226,1441
5227,321
5228,211
5229,84
5230,534
5231,738
5232,532
5233,367
5234,343
5235,442
5236,245
5237,2597
5238,872
5239,160
5240,541
5241,963
5242,118
5243,372
5244,1224
5245,198
5246,1343
5247,4347
5248,640
5249,223
5250,2069
5251,244
5252,59
5253,56
5254,15069
5255,1260
5256,296
5257,13
5258,1036
5259,92
5260,51
5261,12
5262,148
5263,183
5264,1837
5265,5950
5266,21905
5267,7493
5268,479
5269,2884
5270,40
5271,26
5272,807
5273,87
5274,107
5275,246
5276,377
5277,103
5278,112
5279,1225
5280,95
5281,50
5282,2471
5283,6418
5284,669
5285,169
5286,114
5287,605
5288,2107
5289,455
5290,398
5291,15504
5292,7451
5293,8040
5294,8944
5295,174
5296,3635
5297,1476
5298,2417
5299,35197
5300,2033
5301,248
5302,146
5303,5175
5304,1911
5305,672
5306,114
5307,433
5308,8900
5309,3382
5310,823
5311,695
5312,4131
5313,6656
5314,365
5315,206
5316,3666
5317,103
5318,128
5319,4914
5320,13
5321,225
5322,110
5323,1951
5324,1824
5325,3647
5326,29
5327,165
5328,214
5329,3598
5330,12
5331,160
5332,246
5333,1325
5334,1301
5335,569
5336,121
5337,765
5338,55
5339,3793
5340,379
5341,2385
5342,119
5343,363
5344,206
5345,138
5346,862
5347,300
5348,1613
5349,83533
5350,158
5351,237
5352,846
5353,658
5354,612
5355,232
5356,105
5357,1128
5358,658
5359,994
5360,311
5361,1331
5362,188
5363,2051
5364,5980
5365,278
5366,246
5367,2577
5368,540
5369,160
5370,63
5371,28
5372,851
5373,859
5374,94
5375,454
5376,373
5377,34761
5378,51058
5379,2868
5380,7061
5381,311
5382,1636
5383,1362
5384,309
5385,3712
5386,136
5387,1761
5388,21653
5389,2347
5390,703
5391,3756
5392,867
5393,90
5394,182
5395,357
5396,270
5397,765
5398,1079
5399,336
5400,11341
5401,3988
5402,26
5403,38
5404,1953
5405,52
5406,303
5407,98
5408,129
5409,453
5410,2753
5411,97
5412,219
5413,174
5414,2350
5415,3925
5416,433
5417,2455
5418,78376
5419,5277
5420,4754
5421,3666
5422,808
5423,710
5424,318
5425,599
5426,227
5427,573
5428,828
5429,167
5430,80
5431,429
5432,111
5433,1176
5434,1465
5435,884
5436,344
5437,1156
5438,2022
5439,518
5440,1433
5441,71
5442,924
5443,457
5444,16109
5445,86645
5446,8962
5447,1673
5448,412
5449,9125
5450,2230
5451,1442
5452,4199
5453,802
5454,838
5455,249
5456,427
5457,228
5458,900
5459,28500
5460,1552
5461,405
5462,895
5463,8528
5464,30533
5465,424
5466,617
5467,140
5468,504
5469,145
5470,2663
5471,287
5472,1536
5473,241
5474,133
5475,2464
5476,1200
5477,3194
5478,3544
5479,4958
5480,2169
5481,25180
5482,383
5483,2099
5484,324
5485,1616
5486,401
5487,69
5488,218
5489,2714
5490,265
5491,131
5492,83
5493,1187
5494,148
5495,196
5496,334
5497,1501
5498,1806
5499,1099
5500,9159
5501,1299
5502,34435
5503,457
5504,2900
5505,7905
5506,3037
5507,12710
5508,5084
5509,336
5510,87
5511,70
5512,165
5513,294
5514,55
5515,1194
5516,1133
5517,204
5518,127
5519,117
5520,87
5521,673
5522,2714
5523,1384
5524,3776
5525,2432
5526,745
5527,2038
5528,15245
5529,1080
5530,3624
5531,512
5532,347
5533,22
5534,94
5535,66
5536,50
5537,106
5538,881
5539,404
5540,5298
5541,8986
5542,123
5543,342
5544,2783
5545,55
5546,305
5547,33
5548,2731
5549,130
5550,341
5551,87
5552,270
5553,3106
5554,51
5555,817
5556,1102
5557,157
5558,43
5559,158
5560,629
5561,530
5562,65
5563,1846
5564,1471
5565,4
5566,16
5567,106
5568,2082
5569,1179
5570,2345
5571,37
5572,5004
5573,1192
5574,10233
5575,230
5576,46
5577,8876
5579,53
5580,403
5581,618
5582,1740
5583,138
5584,1079
5585,1004
5586,52
5587,156
5588,928
5589,976
5590,129
5591,316
5592,103
5593,306
5595,122
5596,545
5597,575
5598,420
5599,258
5600,505
5601,806
5602,3969
5603,2638
5604,1640
5605,719
5606,290
5607,1130
5608,7596
5609,1338
5610,1992
5611,2131
5612,1024
5613,2852
5614,281
5615,362
5616,17
5617,16082
5618,56608
5619,654
5620,10317
5621,3873
5622,172
5623,30
5624,94
5625,1919
5626,65
5627,124
5628,1944
5629,997
5630,19068
5631,52
5632,2184
5633,1801
5634,98
5635,641
5636,807
5637,1780
5638,1276
5639,270
5640,1044
5641,221
5642,1379
5643,1313
5644,1738
5645,194
5646,1861
5647,312
5648,394
5649,2404
5650,5716
5651,1352
5652,115
5653,662
5654,37
5655,446
5656,147
5657,445
5658,111
5659,177
5660,462
5661,63
5662,379
5663,940
5664,540
5665,1411
5666,4205
5667,2089
5668,3556
5669,46512
5670,2164
5671,77
5672,621
5673,19273
5674,74
5675,422
5676,8
5677,749
5678,1667
5679,32612
5680,2042
5681,151
5682,972
5683,31
5684,688
5685,2618
5686,1432
5687,174
5688,450
5689,844
5690,13079
5691,969
5692,806
5693,8846
5694,985
5695,99
5696,1520
5697,208
5698,51
5699,294
5700,91
5701,89
5702,20
5703,184
5704,28
5705,1201
5706,129
5707,2322
5708,88
5709,143
5710,198
5711,55
5712,2281
5713,32
5714,123
5715,184
5716,51
5717,234
5718,159
5719,71
5720,105
5721,924
5722,264
5723,720
5724,57
5725,146
5726,278
5727,54
5728,159
5729,286
5730,165
5731,537
5732,1404
5733,228
5734,308
5735,522
5736,280
5737,246
5738,210
5739,219
5740,168
5741,284
5742,213
5743,597
5744,90
5745,854
5746,145
5747,7368
5748,59
5749,844
5750,42
5751,56
5752,1750
5753,132
5754,306
5755,172
5756,104
5757,7
5758,28
5759,137
5760,264
5761,153
5762,182
5763,456
5764,499
5765,1155
5766,37
5767,292
5768,409
5769,471
5770,227
5771,341
5772,2882
5773,578
5774,101
5775,84
5776,82
5777,891
5778,105
5779,301
5780,1296
5781,163
5782,18438
5783,266
5784,3371
5785,8818
5786,115
5787,1134
5788,1115
5789,120
5790,82
5791,10611
5792,3241
5793,51
5794,332
5795,146
5796,2283
5797,1331
5798,152
5799,1381
5800,523
5801,1824
5802,584
5803,2900
5804,2482
5805,1
5806,128
5807,48
5808,583
5809,2489
5810,16541
5811,27
5812,7800
5813,142
5814,16
5815,410
5816,51793
5817,768
5818,979
5819,154
5820,1834
5821,254
5822,169
5823,56
5824,396
5825,1209
5826,1329
5827,101
5828,97
5829,670
5830,636
5831,29
5832,296
5833,3245
5834,156
5835,63
5836,911
5837,35
5838,331
5839,1365
5840,1348
5841,1001
5842,220
5843,2131
5844,52
5845,157
5846,224
5847,1304
5848,152
5849,42
5850,84
5851,72
5852,374
5853,3251
5854,420
5855,252
5856,125
5857,99
5858,184
5859,634
5860,71
5861,70
5862,248
5863,165
5864,335
5865,67
5866,98
5867,1330
5868,271
5869,446
5870,65
5871,8
5872,16455
5873,2123
5874,1053
5875,1053
5876,6708
5877,6
5878,13575
5879,1633
5880,167
5881,8853
5882,4647
5883,579
5884,168
5885,244
5886,24
5887,104
5888,663
5889,139
5890,2920
5891,733
5892,95
5893,3525
5894,43
5895,30
5896,685
5897,26
5898,644
5899,3838
5900,4859
5901,515
5902,36078
5903,25436
5904,18
5905,3
5906,83
5907,189
5908,113
5909,1139
5910,86
5911,193
5912,162
5913,144
5914,765
5915,603
5916,383
5917,143
5918,125
5919,240
5920,45
5921,44
5922,78
5923,445
5924,229
5925,111
5926,183
5927,1410
5928,277
5929,107
5930,265
5931,129
5932,1086
5933,533
5934,19
5935,275
5936,532
5937,554
5938,2073
5939,88
5940,1435
5941,3179
5942,2599
5943,5324
5944,10087
5945,18875
5946,145
5947,765
5948,86
5949,1259
5950,17
5951,738
5952,139438
5953,178
5954,18168
5955,4968
5956,24425
5957,7805
5958,814
5959,5764
5960,527
5961,799
5962,786
5963,939
5964,139
5965,1376
5966,239
5967,26
5968,1009
5969,1596
5970,5615
5971,22776
5972,152
5973,54
5974,1052
5975,517
5976,40
5977,341
5978,145
5979,125
5980,850
5981,1240
5982,85
5983,605
5984,323
5985,267
5986,412
5987,196
5988,366
5989,69279
5990,581
5991,30519
5992,14859
5993,679
5994,1619
5995,42627
5996,131
5997,109
5998,203
5999,1161
6000,89
6001,6564
6002,1059
6003,10908
6004,41
6005,1956
6006,3399
6007,29
6008,834
6009,150
6010,232
6011,134
6012,1163
6013,1302
6014,1574
6015,86
6016,54793
6017,270
6018,39
6019,139
6020,354
6021,901
6022,708
6023,1929
6024,170
6025,769
6026,63
6027,1841
6028,57
6029,130
6030,186
6031,1132
6032,848
6033,198
6034,47
6035,607
6036,333
6037,310
6038,206
6039,1161
6040,1459
6041,707
6042,472
6043,63
6044,273
6045,366
6046,84
6047,401
6048,65
6049,261
6050,177
6051,913
6052,49
6053,121
6054,297
6055,134
6056,323
6057,418
6058,5125
6059,8756
6060,1407
6061,45
6062,3816
6063,1804
6064,583
6065,341
6066,461
6067,661
6068,97
6069,55
6070,205
6071,53
6072,213
6073,145
6074,46
6075,128
6076,176
6077,735
6078,1810
6079,13
6080,54
6081,85
6082,649
6083,161
6084,278
6085,18
6086,121
6087,158
6088,92
6089,72
6090,142
6091,191
6092,389
6093,3918
6094,626
6095,66
6096,139
6097,35
6098,42
6099,136
6100,1425
6101,1623
6102,313
6103,73
6104,9597
6105,485
6106,24
6107,536
6108,110
6109,278
6110,51
6111,121
6112,34
6113,91
6114,259
6115,418
6116,421
6117,48
6118,370
6119,313
6120,303
6121,231
6122,2129
6123,813
6124,463
6125,1098
6126,581
6127,401
6128,199
6129,102
6130,101
6131,108
6132,218
6133,116
6134,240
6135,215
6136,94
6137,55
6138,55
6139,178
6140,804
6141,380
6142,30
6143,866
6144,268
6145,66
6146,51
6147,205
6148,352
6149,53
6150,52
6151,130
6152,169
6153,614
6154,324
6155,11194
6156,7974
6157,12820
6158,589
6159,1374
6160,264
6161,135
6162,848
6163,1703
6164,47
6165,8
6166,2685
6167,37
6168,250
6169,342
6170,3308
6171,31
6172,75
6173,355
6174,107
6175,22
6176,342
6177,213
6178,914
6179,184
6180,329
6181,522
6182,292
6183,2981
6184,4037
6185,1359
6186,938
6187,7245
6188,19938
6189,2
6190,281
6191,90
6192,530
6193,1142
6194,125
6195,555
6196,1450
6197,3525
6198,237
6199,23
6200,259
6201,921
6202,455
6203,470
6204,454
6205,121
6206,180
6207,139
6208,177
6209,8
6210,308
6211,364
6212,3025
6213,4640
6214,4478
6215,2024
6216,2620
6217,490
6218,26110
6219,1717
6220,1392
6221,173
6222,772
6223,2204
6224,33
6225,225
6226,462
6227,54
6228,821
6229,584
6230,1167
6231,407
6232,1143
6233,599
6234,538
6235,3608
6236,204
6237,1156
6238,3743
6239,2308
6240,324
6241,546
6242,9267
6243,1122
6244,1297
6245,531
6246,70
6247,685
6248,154
6249,786
6250,4146
6251,466
6252,1484
6253,5
6254,2313
6255,176
6256,94
6257,312
6258,235
6259,283
6260,502
6261,269
6262,100
6263,3095
6264,4369
6265,1291
6266,2815
6267,260
6268,1676
6269,1355
6270,2634
6271,1952
6272,166
6273,1549
6274,49
6275,43
6276,142
6277,120
6278,66
6279,1441
6280,1355
6281,17118
6282,16
6283,10386
6284,92
6285,353
6286,4919
6287,12282
6288,1736
6289,486
6290,2484
6291,3751
6292,68
6293,293
6294,4383
6295,179
6296,11250
6297,8347
6298,952
6299,5060
6300,1049
6301,4014
6302,73
6303,6629
6304,430
6305,5726
6306,1086
6307,134
6308,1308
6309,52
6310,74
6311,431
6312,262
6313,204
6314,580
6315,1052
6316,1262
6317,52
6318,381
6319,786
6320,493
6321,153
6322,3614
6323,17466
6324,230
6325,417
6326,328
6327,927
6328,136
6329,623
6330,350
6331,11522
6332,1332
6333,57328
6334,588
6335,1287
6336,90
6337,1844
6338,2625
6339,1597
6340,18
6341,1362
6342,167
6343,55
6344,1617
6345,1548
6346,310
6347,243
6348,387
6349,449
6350,14367
6351,388
6352,220
6353,46
6354,147
6355,141
6356,1330
6357,1652
6358,1203
6365,56048
6366,287
6367,5420
6368,893
6369,60
6370,4289
6371,379
6373,29444
6374,1290
6375,834
6376,267
6377,91594
6378,34212
6379,2084
6380,6974
6381,22
6382,575
6383,9242
6384,121
6385,13928
6386,285
6387,782
6388,148
6390,330
6391,162
6392,843
6393,14
6394,629
6395,431
6396,279
6397,46
6398,281
6400,597
6401,539
6402,66
6403,478
6404,302
6405,1327
6406,178
6407,245
6408,227
6409,363
6410,624
6411,96
6412,1198
6413,974
6414,178
6415,130
6416,613
6417,121
6419,564
6420,31
6421,99
6422,992
6423,373
6424,1059
6425,998
6426,294
6427,426
6428,2335
6429,959
6430,562
6431,120
6432,229
6433,1728
6434,164
6435,101
6436,2707
6437,272
6438,137
6439,139
6440,13692
6441,1026
6442,1625
6443,80
6445,171
6446,391
6447,115
6448,2329
6449,171
6450,707
6451,390
6452,904
6453,326
6454,737
6455,427
6456,80
6457,834
6458,502
6459,489
6460,1853
6461,4605
6462,200
6463,176
6464,1010
6465,105
6466,1519
6467,421
6468,304
6469,259
6470,459
6471,160
6472,105
6473,206
6474,118
6475,447
6476,613
6477,648
6478,877
6479,117
6480,838
6481,655
6482,2565
6483,414
6484,1860
6485,618
6486,287
6487,163
6488,428
6489,16
6490,51
6491,9
6492,124
6493,1557
6494,37
6495,197
6496,20
6497,184
6498,334
6499,122
6500,222
6501,7
6502,45667
6503,10398
6504,12
6505,209
6506,793
6507,35
6508,453
6509,1223
6510,253
6511,124
6512,140
6513,208
6514,11
6515,211
6516,912
6517,1043
6518,531
6519,586
6520,158
6521,295
6522,223
6523,944
6524,484
6525,614
6526,406
6527,389
6528,419
6529,41
6530,2214
6531,563
6532,75
6533,2334
6534,13021
6535,4866
6536,1936
6537,26397
6538,4792
6539,97405
6540,122
6541,12826
6542,1758
6543,69
6544,264
6545,1039
6546,99
6547,723
6548,8887
6549,694
6550,5246
6551,155
6552,8610
6553,47
6554,272
6555,104
6556,72
6557,138
6558,1349
6559,1185
6560,205
6561,1977
6562,345
6563,183
6564,7706
6565,17434
6566,1470
6567,2306
6568,868
6569,116
6570,115
6571,688
6572,206
6573,386
6574,248
6575,150
6576,204
6577,271
6578,193
6579,1379
6580,34
6581,871
6582,1625
6583,545
6584,1645
6585,141
6586,7084
6587,816
6588,200
6589,22
6590,37
6591,3893
6592,1023
6593,7971
6594,22
6595,7674
6596,1105
6597,438
6598,1239
6599,347
6600,158
6601,245
6602,358
6603,171
6604,120
6605,117
6606,5
6607,53
6608,29
6609,697
6610,280
6611,1490
6612,1452
6613,353
6614,1185
6615,3690
6616,279
6617,4789
6618,8563
6619,1693
6620,14010
6621,36
6622,37
6623,123
6624,2073
6625,643
6626,112
6627,45
6628,282
6629,1078
6630,607
6631,226
6632,49
6633,26
6634,25
6635,186
6636,3219
6637,112
6638,1365
6639,4543
6640,52
6641,452
6642,395
6643,2516
6644,289
6645,3979
6646,563
6647,116
6648,164
6649,251
6650,3543
6651,144
6652,490
6653,346
6654,44
6655,80
6656,100
6657,268
6658,2192
6659,10671
6660,1744
6661,36
6662,9413
6663,4888
6664,5115
6665,572
6666,3538
6667,1221
6668,1336
6669,4611
6670,254
6671,711
6672,801
6673,118
6674,21
6675,22
6676,327
6677,17
6678,1287
6679,696
6680,282
6681,177
6682,262
6683,444
6684,707
6685,98
6686,1259
6687,867
6688,138
6689,280
6690,285
6691,43
6692,278
6693,19
6694,32
6695,1599
6696,448
6697,13
6698,19
6699,256
6700,206
6701,263
6702,945
6703,840
6704,148
6705,963
6706,100
6707,2931
6708,18040
6709,9875
6710,1097
6711,60015
6712,27
6713,1883
6714,425
6715,38
6716,88
6717,173
6718,534
6719,96
6720,630
6721,3429
6722,1383
6723,607
6724,4934
6725,710
6726,49
6727,577
6728,132
6729,146
6730,549
6731,4172
6732,1435
6733,77
6734,1284
6735,760
6736,187
6737,64
6738,30
6739,73
6740,135
6741,194
6742,62
6743,3133
6744,1002
6745,136
6746,153
6747,373
6748,1127
6749,485
6750,1374
6751,840
6752,293
6753,7913
6754,13959
6755,6848
6756,425
6757,296
6758,5
6759,136
6760,326
6761,286
6762,344
6763,1971
6764,4832
6765,4897
6766,9
6767,12
6768,1262
6769,408
6770,2217
6771,211
6772,1490
6773,12882
6774,6337
6775,302
6776,2609
6777,3375
6778,60
6779,1146
6780,1915
6781,243
6782,841
6783,3043
6784,683
6785,2981
6786,2991
6787,17731
6788,233
6789,1019
6790,1971
6791,4652
6792,279
6793,3430
6794,1824
6795,246
6796,14390
6797,1908
6798,934
6799,48
6800,1595
6801,303
6802,310
6803,1127
6804,203
6805,413
6806,376
6807,33321
6808,4703
6809,676
6810,3522
6811,1790
6812,1149
6813,585
6814,285
6815,609
6816,1098
6817,506
6818,1666
6819,93
6820,2853
6821,145
6822,163
6823,125
6824,123
6825,193
6826,317
6827,552
6828,289
6829,281
6830,99
6831,24
6832,3075
6833,38
6834,123
6835,91
6836,58
6837,371
6838,8
6839,273
6840,510
6841,200
6842,136
6843,74
6844,322
6845,80
6846,66
6847,25
6848,199
6849,766
6850,1493
6851,765
6852,3614
6853,68
6854,308
6855,134
6856,1831
6857,6755
6858,1970
6859,595
6860,235
6861,99
6862,2273
6863,31322
6864,610
6865,50
6866,87
6867,13072
6868,1585
6869,1273
6870,32612
6871,218
6872,606
6873,7941
6874,84838
6875,241
6876,163
6877,84
6878,34
6879,10585
6880,3634
6881,4653
6882,1017
6883,709
6884,1204
6885,1218
6886,694
6887,2977
6888,6181
6889,3114
6890,6218
6891,58
6892,447
6893,7993
6894,88
6895,220
6896,886
6897,153
6898,1041
6899,117
6900,501
6901,38
6902,2300
6903,96
6905,116
6906,137
6907,58
6908,66
6909,1458
6910,468
6911,144
6912,98
6913,59
6914,84
6915,24
6916,56
6917,57
6918,1362
6919,67
6920,1459
6921,223
6923,234
6924,194
6925,160
6926,153
6927,1642
6928,173
6929,8
6930,74
6931,80
6932,4320
6933,17
6934,38611
6935,956
6936,15300
6937,62
6938,139
6939,436
6940,172
6941,8
6942,33118
6943,4
6944,8681
6945,895
6946,1156
6947,24441
6948,455
6949,283
6950,2089
6951,1720
6952,5594
6953,22371
6954,4646
6955,60
6956,73
6957,12776
6958,1445
6959,2470
6960,43
6961,495
6962,50
6963,1534
6964,213
6965,204
6966,3944
6967,625
6968,95
6969,355
6970,1945
6971,1453
6972,75
6973,441
6974,2995
6975,3010
6976,495
6977,1568
6978,2193
6979,17463
6980,366
6981,614
6982,717
6983,893
6984,868
6985,3039
6986,2743
6987,5399
6988,528
6989,1976
6990,1338
6991,1459
6992,1349
6993,8601
6994,557
6995,379
6996,2556
6997,1267
6998,496
6999,1101
7000,3047
7001,5429
7002,268
7003,1099
7004,9502
7005,1322
7006,233
7007,4355
7008,2834
7009,1959
7010,1015
7011,638
7012,697
7013,5794
7014,387
7015,505
7016,885
7017,2316
7018,4228
7019,809
7020,1293
7021,315
7022,18036
7023,3387
7024,1135
7025,1524
7026,1314
7027,4882
7028,2371
7029,644
7030,1186
7031,352
7032,345
7033,1729
7034,6679
7035,512
7036,3048
7037,712
7038,629
7039,1031
7040,2187
7041,406
7042,1689
7043,1215
7044,5630
7045,3213
7046,6096
7047,494
7048,1337
7049,294
7050,438
7051,618
7052,111
7053,159
7054,741
7055,1199
7056,1751
7057,401
7058,921
7059,1081
7060,2892
7061,848
7062,2237
7063,5184
7064,3780
7065,1172
7066,257
7067,1146
7068,1127
7069,1055
7070,2105
7071,1214
7072,3279
7073,4176
7074,803
7075,2773
7076,6276
7077,167
7078,817
7079,1515
7080,1098
7081,212
7082,1035
7083,225
7084,3765
7085,611
7086,1121
7087,1618
7088,1661
7089,2521
7090,28512
7091,3513
7092,511
7093,511
7094,229
7095,664
7096,1096
7097,133
7098,35
7099,13643
7100,65
7101,3004
7102,2121
7103,183
7104,1946
7105,24
7106,132
7107,1710
7108,284
7109,186
7110,88
7111,292
7112,160
7113,71
7114,799
7115,1543
7116,4219
7117,853
7118,926
7119,482
7120,33
7121,3878
7122,1297
7123,5067
7124,941
7125,241
7126,614
7127,169
7128,588
7129,75
7130,298
7131,171
7132,6249
7133,109
7134,488
7135,1848
7136,814
7137,5518
7138,65
7139,9400
7140,20
7141,315
7142,1032
7143,38657
7144,18
7145,14
7146,55
7147,48617
7148,177
7149,9910
7150,2956
7151,6902
7152,230
7153,130804
7154,6246
7155,4457
7156,10624
7157,531
7158,8312
7159,56
7160,13013
7161,4088
7162,12419
7163,7936
7164,4181
7165,793
7166,42
7167,565
7168,176
7169,1257
7170,87
7171,908
7172,237
7173,8181
7174,130
7175,609
7176,216
7177,1116
7178,1808
7179,590
7180,99
7181,320
7182,104
7183,152
7184,109
7185,215
7186,141
7187,61
7188,122
7189,142
7190,414
7191,180
7192,130
7193,1613
7194,217
7195,214
7196,135
7197,148
7198,442
7199,791
7200,131
7201,230
7202,416
7203,149
7204,99
7205,622
7206,1847
7207,288
7208,843
7209,1993
7210,1656
7211,484
7212,1063
7213,121
7214,67
7215,3598
7216,1775
7217,1267
7218,1800
7219,493
7220,246
7221,221
7222,767
7223,1331
7224,171
7225,1077
7226,173
7227,708
7228,1680
7229,186
7230,135
7231,94
7232,158
7233,6
7234,3652
7235,3494
7236,1578
7237,189
7238,971
7239,263
7240,109
7241,628
7242,30
7243,695
7244,98
7245,37
7246,30
7247,4689
7248,122
7249,262
7250,817
7251,156
7252,173
7253,201
7254,32352
7255,1963
7256,8594
7257,922
7258,1059
7259,597
7260,774
7261,774
7262,275
7263,7508
7264,112
7265,3972
7266,489
7267,103
7268,64
7269,74
7270,155
7271,31
7272,435
7273,49
7274,133
7275,192
7276,116
7277,35
7278,96
7279,55
7280,269
7281,122
7282,21
7283,376
7284,355
7285,6761
7286,518
7287,155
7288,139
7289,110
7290,86
7291,52
7292,211
7293,20533
7294,1196
7295,114
7296,14
7297,1076
7298,24
7299,1288
7300,1243
7301,656
7302,625
7303,2592
7304,589
7305,963
7306,358
7307,723
7308,726
7309,162
7310,779
7311,1924
7312,162
7313,291
7314,216
7315,354
7316,1065
7317,6189
7318,9971
7319,1068
7320,1283
7321,737
7322,27
7323,16762
7324,5244
7325,10381
7326,419
7327,4513
7328,444
7329,77
7330,61
7331,165
7332,92
7333,710
7334,909
7335,1015
7336,162
7337,68
7338,662
7339,36
7340,874
7341,201
7342,120
7343,115
7344,46
7345,733
7346,7119
7347,8050
7348,3105
7349,468
7350,18
7351,144
7352,1178
7353,254
7354,1233
7355,570
7356,48
7357,296
7358,136
7359,164
7360,14869
7361,91769
7362,2624
7363,16
7364,1425
7365,866
7366,3699
7367,6307
7368,117
7369,1602
7370,49
7371,10786
7372,704
7373,18335
7374,779
7375,1685
7376,2297
7377,1345
7378,191
7379,1336
7380,3088
7381,2439
7382,1567
7383,448
7384,249
7385,137
7386,6487
7387,11347
7388,219
7389,504
7390,103
7391,282
7392,118
7393,84
7394,753
7395,1430
7396,2029
7397,70
7398,94
7399,118
7400,40
7401,49
7402,172
7403,73
7404,26
7405,256
7406,217
7407,107
7408,154
7409,12
7410,485
7411,66
7412,34
7413,53
7414,311
7415,329
7416,700
7417,252
7418,156
7419,5176
7420,174
7422,17
7423,26
7437,598
7438,72290
7439,4430
7440,616
7441,18
7442,626
7443,46
7444,10353
7445,18513
7446,57
7447,23
7448,1216
7449,1073
7450,1384
7451,15948
7452,9
7453,512
7454,10380
7455,108
7456,443
7457,165
7458,20141
7459,1093
7460,4673
7461,96
7471,7
7474,306
7475,209
7477,112
7478,1573
7479,170
7480,316
7481,3698
7482,10654
7483,38
7484,1997
7485,561
7486,1395
7487,885
7488,167
7489,853
7490,172
7491,181
7492,418
7493,1503
7502,18353
7505,1326
7521,89
7523,228
7528,28
7537,7
7541,1103
7560,3444
7561,355
7562,701
7563,137
7564,1113
7565,64
7566,3041
7567,17
7568,13
7569,7845
7570,4722
7571,162
7572,2043
7573,2968
7574,260
7577,680
7578,321
7579,1990
7580,441
7581,593
7582,82
7583,115
7584,1533
7585,435
7586,538
7587,2622
7613,334
7614,2123
7615,359
7616,1062
7617,764
7618,3137
7619,2660
7620,797
7621,72
7622,28
7623,37
7624,2007
7625,138
7626,350
7627,47
7636,573
7637,423
7638,159
7639,17
7644,32
7645,79
7646,978
7647,1131
7648,50
7649,3834
7650,392
7657,230
7669,6963
7675,268
7697,198
7698,3613
7699,45
7700,2907
7701,3061
7702,677
7703,75
7704,523
7705,993
7706,3627
7707,538
7708,1448
7713,1152
7714,1100
7716,446
7719,112
7720,2067
7723,104
7724,149
7725,483
7726,31
7727,209
7728,2291
7730,385
7738,31
7739,121
7742,331
7743,1541
7745,1042
7748,1334
7749,841
7750,16
7751,46
7752,32
7753,363
7754,8
7756,979
7757,2694
7758,139
7759,844
7761,180
7762,2153
7763,375
7764,159
7765,26
7766,4312
7767,1714
7768,57
7769,121
7770,297
7771,1577
7772,62
7773,1777
7774,150
7775,138
7778,19
7781,1198
7782,972
7783,31
7784,237
7785,240
7786,745
7787,385
7789,404
7790,578
7791,1033
7792,1625
7802,4566
7808,30
7809,977
7810,1996
7811,1375
7812,1480
7813,80
7814,109
7815,709
7816,10
7817,1245
7818,213
7820,1926
7821,137
7822,181
7823,8
7824,58
7825,14
7826,1155
7827,2995
7828,52
7831,1303
7832,835
7833,1072
7834,1913
7835,631
7836,3954
7837,119
7838,19
7839,150
7840,1510
7841,3017
7842,5738
7843,398
7844,1311
7845,1261
7846,718
7847,330
7850,27
7872,62
7878,133
7879,687
7880,98
7881,381
7882,125
7883,705
7884,407
7885,165
7886,136
7887,52
7888,1006
7889,964
7890,146
7891,761
7892,296
7893,133
7894,1215
7895,927
7896,754
7897,512
7898,197
7899,557
7900,100
7901,89
7912,115
7913,84
7914,223
7915,780
7916,285
7917,130
7918,569
7919,557
7920,565
7921,77
7922,124
7923,347
