tmdbid,title,revenue, yes, yes, yes
1825,Over the Top,16057580
54807,Mickey,293793
10538,Passenger 57,44065653
11092,Presumed Innocent,221303188
18410,Project X,18532286
14904,Proof,524668
9261,The Wedding Banquet,6933459
14671,Summer School,35114428
14249,Revenge,15535771
10021,The Secret of My Success,67000000
8222,Tacones lejanos,1710057
618,The Birth of a Nation,10000000
9846,To Live and Die in L.A.,17307019
23719,Trapped in Paradise,5777916
11986,37,2 °C le matin,2003822
483,Wild at Heart,14560247
6069,The Witches of Eastwick,63766510
20325,Swing Time,2600000
12545,Jesus Christ Superstar,13200000
995,Stagecoach,1103757
1594,A Shot in the Dark,12368234
916,Bullitt,42300873
3062,42nd Street,2300000
34456,I'm No Angel,2850000
15927,A Passage to India,27187653
79,英雄,177394432
70881,Anna Karenina,1439000
81,風の谷のナウシカ,3301446
11811,Leprechaun,8556940
48129,Run,4409328
41925,The Comfort of Strangers,1244381
10028,Honey,62646763
616,The Last Samurai,456758981
587,Big Fish,122919055
6964,Something's Gotta Give,266728738
1792,Stuck on You,33828318
3635,Girl with a Pearl Earring,31466789
122,The Lord of the Rings: The Return of the King,1118888979
8696,Calendar Girls,96542059
11093,House of Sand and Fog,16942795
504,Monster,60378584
11007,Cheaper by the Dozen,190212113
2289,Cold Mountain,173013509
9620,Paycheck,96269812
10601,Peter Pan,121975011
52036,The Company,2281585
14844,Chasing Liberty,12
26710,My Baby's Daddy,51
5966,Along Came Polly,13639253
10718,Torque,21176322
11034,The Great Gatsby,26533200
15797,Only the Strong,3283371
9548,The Adventures of Ford Fairlane,20423389
14239,Cool World,14110589
55448,Money for Nothing,1044824
21779,The Silencers,16318124
1954,The Butterfly Effect,96060858
13476,Win a Date with Tad Hamilton!,16980098
11194,Touching the Void,13885802
21301,Barbershop 2:  Back in Business,65070412
20483,Catch That Kid,16702864
1278,The Dreamers,15121165
19361,Sleep With Me,161410
11023,Thirteen,4601043
11221,Best Defense,19265302
1824,50 First Dates,196482882
16784,Welcome to Mooseport,14000000
337,Monsieur Ibrahim et les fleurs du Coran,11576431
11951,Vanishing Point,72266306
10544,Ned Kelly,6585516
19345,Black Widow,25205460
9838,King Solomon's Mines,238227
2099,Raw Deal,16209459
8842,Against the Ropes,6614280
11132,Confessions of a Teenage Drama Queen,29331068
9352,EuroTrip,20796847
615,The Passion of the Christ,611899420
11217,Club Dread,5001655
10677,Dirty Dancing: Havana Nights,27685016
13572,Twisted,25195000
338,Good bye, Lenin!,79384880
2023,Hidalgo,108103450
9384,Starsky & Hutch,170268750
17047,Agent Cody Banks 2: Destination London,28818995
10591,The Girl Next Door,30411183
1586,Secret Window,92913171
11169,Spartan,8112712
2778,Clifford,7411659
10433,Mad Dog and Glory,11081586
924,Dawn of the Dead,102356381
38,Eternal Sunshine of the Spotless Mind,72000000
11081,Taking Lives,32682342
16941,Intermission,4856298
9541,Jersey Girl,36098382
20304,Never Die Alone,5923000
11024,Scooby-Doo 2: Monsters Unleashed,181466833
553,Dogville,16680836
1487,Hellboy,99318987
13700,Home on the Range,103951461
11358,Walking Tall,57223890
13573,The United States of Leland,343816
19084,Johnson Family Vacation,31179516
10733,The Alamo,25819961
14442,Ella Enchanted,27388767
2122,The Whole Ten Yards,26155781
6844,The Ten Commandments,65000000
923,Dawn of the Dead,55000000
41857,Bandolero!,12000000
78364,The Slugger's Wife,1878561
10338,Those Magnificent Men in Their Flying Machines or How I Flew from London to Paris in 25 hours 11 minutes,29950000
12239,The Osterman Weekend,6486797
10843,After Hours,10609321
15673,Connie and Carla,11341016
393,Kill Bill: Vol. 2,152159461
7220,The Punisher,54700105
237,Young Adam,2500000
10096,13 Going On 30,96455697
9509,Man on Fire,130293714
10625,Mean Girls,129042871
7131,Van Helsing,300257475
26899,The Mudge Boy,62852
652,Troy,497409852
883,Coffee and Cigarettes,7897645
96461,Dance Me Outside,304852
10375,D-Tox,6416302
11864,Enemy Mine,12303411
9461,Enter the Dragon,90000000
17993,Henry & June,11567449
41965,Paperhouse,241
700,Octopussy,183700000
36670,Never Say Never Again,160000000
294,Desert Hearts,2400000
11507,Body Double,8801940
17538,Rooster Cogburn,8022000
1162,The Miracle Worker,2500000
96920,მონანიება,215496
34328,Monster in a Box,311245
47108,Vengo,124994
14684,School Ties,14715067
26670,Noises Off...,2280148
988,The China Syndrome,51718367
32430,The Bells of St. Mary's,21300000
16113,The Delta Force,17768900
9624,On Deadly Ground,49000000
25389,Matinee,9532895
9545,Sniper,18994653
31112,Bon Voyage, Charlie Brown (and Don't Come Back!),2013193
11474,The Warriors,22490039
17653,Fong Sai Yuk,3956913
23330,The Ballad of Cable Hogue,3500000
25598,The Indian Runner,191125
10204,Around the World in 80 Days,72178895
3515,I'll Sleep When I'm Dead,490964
11036,The Notebook,115603229
9472,DodgeBall: A True Underdog Story,167722310
594,The Terminal,219417255
12153,White Chicks,113086475
1997,Deux frères,62172050
11572,Kaena: La prophétie,8500
9256,Kopps,8
10448,Rapa Nui,305070
16136,Juice,20146880
6081,Revenge of the Pink Panther,49579269
2330,Taxi,268254
2334,Taxi 3,65497208
10780,Overboard,26713187
1777,Fahrenheit 9/11,119114517
11584,Roxanne,40050884
11884,The Last Starfighter,28733290
21871,Tank,14134877
558,Spider-Man 2,783766341
80,Before Sunset,15992615
10742,The Clearing,12520799
9477,King Arthur,203567857
8699,Anchorman: The Legend of Ron Burgundy,90574188
11247,A Cinderella Story,70067909
2048,I, Robot,347234916
11897,How the West Was Won,50000000
2502,The Bourne Supremacy,176000000
314,Catwoman,82102379
18923,A Home at the End of the World,1548955
19051,The New Adventures of Pippi Longstocking,3569939
53287,The Super,11000863
32644,Two of a Kind,23646952
22976,Biggles: Adventures in Time,112132
14623,Thunderbirds,28283637
14462,The Manchurian Candidate,96105964
6947,The Village,256697520
401,Garden State,26781723
52936,In the Soup,256249
1538,Collateral,217764291
14846,Little Black Book,20422207
11282,Harold & Kumar Go to White Castle,23936908
11130,The Princess Diaries 2: Royal Engagement,95149435
395,AVP: Alien vs. Predator,171183863
11052,Yūgiō Dyueru Monsutāzu Hikari no Piramiddo,29170410
23601,We Don't Live Here Anymore,2037545
10762,Without a Paddle,69631118
11026,Exorcist: The Beginning,78000586
45335,Double Trouble,1600000
36912,The Sting II,6347072
11237,Anacondas: The Hunt for the Blood Orchid,70992898
8080,Suspect Zero,13000000
11632,Vanity Fair,16123851
18475,The Cookout,12
15644,Paparazzi,16605763
11208,Wicker Park,13001257
124029,A Million to Juan,1221832
29979,Highwaymen,371396
33345,Under the Cherry Moon,10090429
24924,Night of the Demons,3109904
31117,Superbabies: Baby Geniuses 2,9109322
9759,Cellular,56422687
1577,Resident Evil: Apocalypse,129394835
16232,Mr. 3000,21800302
5137,Sky Captain and the World of Tomorrow,57958696
11823,Wimbledon,41512007
10145,The Forgotten,117575636
13702,A Dirty Shame,1914166
1653,Diarios de motocicleta,16756372
747,Shaun of the Dead,30039392
11177,Mask,42400000
35101,The Last Flight of Noah's Ark,11000000
18196,The Sentinel,3
12707,Orca: The Killer Whale,14717854
1492,1492: Conquest of Paradise,7191399
26108,Stage Beauty,776691
10555,Shark Tale,367275019
11128,Ladder 49,74541707
14024,Raise Your Voice,14867514
11045,Taxi,36609966
14337,Primer,424760
4380,Shall We Dance?,170128460
3989,Team America: World Police,50907422
13960,ATL,21170563
13416,Friday Night Lights,61255921
1435,Tarnation,1162014
11099,The Final Cut,548039
4553,The Machinist,8203235
15566,Surviving Christmas,14793624
1970,The Grudge,183474602
8849,Alfie,13395939
9675,Sideways,109502303
16131,Undertow,143597
176,Saw,103911669
1677,Ray,124731534
9806,The Incredibles,631442092
5255,The Polar Express,305875730
866,Finding Neverland,51676606
11249,Seed of Chucky,24829644
10589,After the Sunset,61347797
9801,Bridget Jones: The Edge of Reason,40203020
4251,Veer-Zaara,29385320
2059,National Treasure,347451894
140,La mala educación,40266982
11836,The SpongeBob SquarePants Movie,140161792
1966,Alexander,167298192
2288,Closer,115505027
9550,House of Flying Daggers,92863945
163,Ocean's Twelve,362744280
36648,Blade: Trinity,128905366
18973,Cinderfella,7100000
16248,D.A.R.Y.L.,7840873
15613,Fire in the Sky,19724334
18889,Control Room,2586511
70368,The Cheat,137365
43896,The Informer,950000
192577,キャプテンハーロック,17137302
31287,Eegah,3274
13671,The Music Man,8000000
17295,La battaglia di Algeri,921548
20108,Au Hasard Balthazar,39388
27277,The War Wagon,6000000
38096,Last Summer,3
2998,Zabriskie Point,900000
42449,Hearts and Minds,30000
19740,The Great Waldo Pepper,20642922
10711,French Connection II,12484444
11558,Silver Streak,51079064
12535,High Anxiety,31063038
38985,Sorcerer,12000000
18966,Love at First Bite,43885000
47542,Pelle Svanslös,955401
13633,Bad Boys,9200000
6341,Blue Thunder,42000000
30707,Star 80,6472990
232,Rumble Fish,2500000
47892,Strange Invaders,1362303
11609,Yellowbeard,4300000
47874,Irreconcilable Differences,12384120
8221,¿Qué he hecho yo para merecer esto!,706685
54407,Bliss,660537
16082,White Nights,42160849
24657,Offret,300653
11471,Ying hung boon sik,4469460
8852,Prince of Darkness,14182492
48309,Prison,354704
16859,魔女の宅急便,18172849
9768,Cry-Baby,8266343
60778,Downtown,2346150
27274,Frankenhooker,205068
10485,Ghost Dad,24707633
9569,Hard to Kill,47410000
22189,Havana,9243140
9399,Lionheart,24078196
59058,Riff-Raff,295444
18311,阿飛正傳,141864
25330,Dutch,4603929
100241,I, Frankenstein,71154592
157099,Better Living Through Chemistry,75143
171540,Big Bad Wolves,33232
130150,Labor Day,20275812
19400,Gwendoline,1337274
59118,La Proie,3
160068,Gloria,2107925
152760,The Monuments Men,154984035
137106,The Lego Movie,468760692
97020,RoboCop,239379423
209247,The Art of the Steal,64065
249397,Nymphomaniac: Vol. II,2227167
144336,Sabotage,17508518
141043,A Long Way Down,7176347
197082,La Vénus à la fourrure,342183
226857,Endless Love,34077920
137321,Winter's Tale,30800231
20493,Love Story 2050,5000000
98162,Le tableau,11229
97370,Under the Skin,5380251
222899,About Last Night,49002684
120467,The Grand Budapest Hotel,174600318
225565,That Awkward Moment,26049082
157336,Interstellar,621752480
225574,Non-Stop,222809600
158907,Breathe In,15000
53182,300: Rise of an Empire,331169117
136797,Need for Speed,203277636
177494,Veronica Mars,3485127
209403,Bad Words,7800000
235260,Son of God,67800064
164184,Bless Me, Ultima,1553826
16167,From Within,66456
100402,Captain America: The Winter Soldier,714766572
209276,Starred Up,54915
86834,Noah,362637473
63143,Blank City,99303
188207,The Legend of Hercules,61279452
142159,Across to Singapore,596000
253239,Diplomatie,3946880
145220,Muppets Most Wanted,80383113
192134,Dom Hemingway,523511
215743,뫼비우스,2340
190955,Blood Ties,2415472
110112,Nitro Circus: The Movie,3903479
193612,The Quiet Ones,17834867
200505,Draft Day,28831145
180299,The Raid 2: Berandal,2627209
102382,The Amazing Spider-Man 2,705717432
157832,Calvary,13287735
157547,Oculus,44030246
249660,God's Not Dead,29789000
244509,Cold in July,427418
197796,La Belle et la bête,49100000
172385,Rio 2,500188435
214314,Bears,17
214030,Fading Gigolo,2681345
157353,Transcendence,103000000
236751,Heaven Is for Real,91443253
254473,Brick Mansions,68896829
210479,Locke,4635300
76649,Pompeii,108550407
195589,Neighbors,268157400
174316,A Case of You,4187
205601,Belle,16505460
152599,The Immigrant,5867686
38980,The Wild Life,9500000
252680,Moms' Night Out,10429707
240832,Lucy,458863600
127585,X-Men: Days of Future Past,746000000
124905,Godzilla,528676069
187596,Walk of Shame,59209
188166,Blue Ruin,258384
59981,Legends of Oz: Dorothy's Return,18662027
212778,Chef,45967935
210947,Afflicted,121179
232672,Blended,123494610
198277,Begin Again,63464861
169853,12 O’Clock Boys,44
102651,Maleficent,758410378
192149,The Two Faces of January,4507463
254474,Zombeavers,14947
51069,I Like Killing Flies,14000
137113,Edge of Tomorrow,369200000
203819,Tracks,4878242
198185,Million Dollar Arm,38307627
222935,The Fault in Our Stars,305151265
209185,The Grand Seduction,3430018
175541,Black Nativity,7018189
140870,Minuscule - La vallée des fourmis perdues,30000000
100271,Momo e no Tegami,6748712
114574,Bikini Spring Break,500000
187017,22 Jump Street,188441614
244088,Il capitale umano,5809330
156022,The Equalizer,192330738
82702,How to Train Your Dragon 2,609123048
194662,Birdman,103215094
87368,17 filles,201607
85350,Boyhood,44349000
209451,Jersey Boys,67347013
91314,Transformers: Age of Extinction,245500000
169607,Finding Vivian Maier,1503616
171372,Frank,645186
218836,Planes: Fire & Rescue,151165787
226486,Tammy,100375432
262340,Mrs. Brown's Boys D'Movie,23000000
242224,The Babadook,4222200
267999,Fehér Isten,249649
244786,Whiplash,13993092
210577,Gone Girl,368061911
119450,Dawn of the Planet of the Apes,708200000
253235,And So It Goes,25312387
225886,Sex Tape,126069509
244267,I Origins,336472
157849,A Most Wanted Man,31554855
238636,The Purge: Anarchy,108782847
214075,Words and Pictures,3346257
118340,Guardians of the Galaxy,774176600
242095,The Signal,600896
262958,Jimmy's Hall,2606000
138103,The Expendables 3,204000000
235984,Goliyon Ki Raasleela Ram-Leela,32000000
184315,Hercules,243400000
150897,Paradies: Hoffnung,6701
231576,Wish I Was Here,5483299
238603,Earth to Echo,45300000
243683,Step Up All In,86165646
244566,Life After Beth,88273
157845,The Rover,2295423
239566,Get on Up,31911598
229297,Magic in the Moonlight,32339326
228194,The Hundred-Foot Journey,88880821
76757,Jupiter Ascending,181887723
98566,Teenage Mutant Ninja Turtles,477200000
227156,The Giver,66980456
174337,The Pretty One,13769
193893,Let's Be Cops,136621271
81828,My Summer Story,70
212769,Make Your Move,122
189,Sin City: A Dame to Kill For,39407616
249164,If I Stay,75400000
221902,Deux jours, une nuit,6860853
220289,Coherence,103000
282813,The Pyramid,13865435
256274,As Above, So Below,40100000
199933,Atlas Shrugged Part III: Who is John Galt?,846704
234200,Pride,7523634
216282,Into the Storm,160602194
192145,Third Person,1021398
254191,Honeymoon,9318
154400,The Drop,18658381
244772,The Skeleton Twins,5284309
27286,Beautiful Losers,56386
196325,中国合伙人,88000000
198663,The Maze Runner,166914185
136835,No Good Deed,53830415
79611,Mishen,73000
270302,The Riot Club,2146041
169917,A Walk Among the Tombstones,53181600
282296,My Old Lady,4013786
254904,The November Man,32556119
170687,The Boxtrolls,108255770
149871,Kaguya Hime no Monogatari,24186232
239678,This Is Where I Leave You,41000000
190859,American Sniper,542307423
246403,Tusk,1826705
250546,Annabelle,255273813
49017,Dracula Untold,215529201
241254,The Prince,266586800
38084,House III: The Horror Show,1738897
206487,Predestination,3000000
239571,The Best of Me,35926213
245891,John Wick,78739897
205587,The Judge,83719388
157829,The Disappearance of Eleanor Rigby: Them,985007
244268,Love Is Strange,2262223
228150,Fury,211817906
218778,Alexander and the Terrible, Horrible, No Good, Very Bad Day,100654149
242512,Ouija,102529779
242582,Nightcrawler,38697217
177572,Big Hero 6,652105443
236735,La isla minima,5169755
228326,The Book of Life,97437106
200727,Love, Rosie,4439431
217923,狄仁杰之神都龙王,72287783
225044,Like Sunday, Like Rain,28208
253254,Before I Disappear,8251
245700,Mr. Turner,5405500
14830,Doctor Strange,3900000
17108,Gong fu guan lan,22896728
103686,Paradies: Liebe,24267
87492,Foxcatcher,15000000
31418,Vse Umrut, a Ya Ostanus,235432
199534,Wolf Creek 2,9630444
77951,Walking With Dinosaurs,126546518
260001,Life Partners,8265
96239,Zombadings 1: Patayin sa Shokot si Remington,721651
203793,Сталинград,68129518
45256,Do Not Disturb,5275000
18122,Obitaemyy Ostrov. Skhvatka,5873871
73091,The Hanoi Hilton,760000
164251,Serena,176391
205596,The Imitation Game,219501092
171274,Inherent Vice,11110975
131631,The Hunger Games: Mockingjay - Part 1,752100229
147441,Exodus: Gods and Kings,268031828
265195,Relatos salvajes,27007072
212167,サカサマのパテマ,22
17009,Jetsons: The Movie,20
167963,Tesis sobre un homicidio,106
22585,Ski Patrol,8533973
100042,Dumb and Dumber To,169837010
233423,The Legend of Sarila,15000000
80920,Repentance,1189612
266856,The Theory of Everything,121201940
227735,Dolphin Tale 2,52424533
232679,When the Game Stands Tall,30127963
36683,20-seiki shônen: Honkaku kagaku bôken eiga,31244858
241771,Beyond the Lights,14618727
33838,The Care Bears Adventure in Wonderland,2608000
43212,Nae Kkangpae Gateun Aein,4214668
227159,Horrible Bosses 2,106645357
219343,Lucia,170000
270946,Penguins of Madagascar,373552094
252178,'71,1625847
256917,The Water Diviner,15520023
284293,Still Alice,41797583
116149,Paddington,259207227
136476,State of Emergency,1000000
246860,Clouds of Sils Maria,1554000
122917,The Hobbit: The Battle of the Five Armies,955119788
273895,Selma,66787908
227306,Unbroken,161459297
246080,Black Sea,1171559
172391,Khumba,27187375
252171,A Girl Walks Home Alone at Night,395000
265177,Mommy,3494070
228970,Wild,52501541
284296,Top Five,25434291
87093,Big Eyes,28883511
224141,Into the Woods,212902372
243684,Men, Women & Children,461162
228967,The Interview,11305175
207703,Kingsman: The Secret Service,403802136
181533,Night at the Museum: Secret of the Tomb,349424282
51017,Madea's Big Happy Family,53213633
68737,Seventh Son,110623265
48805,L'allenatore nel Pallone 2,10743767
297222,PK,96000000
224903,Final: The Rapture,92100
116977,Foodfight!,73706
29628,Get Crazy,1645711
59439,Natural Selection,55282
198184,Chappie,102069268
265297,Le sel de la terre,1059804
42012,No Retreat, No Surrender 2: Raging Thunder,108154
232175,Gimme Shelter,1359910
260346,Taken 3,325771424
201088,Blackhat,17752940
78531,One Bright Shining Moment,15504
20177,Super Capers,30955
251555,Pancho, el perro millonario,2483130
54518,Justin Bieber: Never Say Never,98441954
78383,Nurse 3-D,10000000
25373,A Cry in the Wild,1
181330,Kevin Hart: Let Me Explain,32230907
239562,The Single Moms Club,16337881
293262,I Am Ali,7205
270303,It Follows,13500000
277432,Happy New Year,53
109161,The Squeeze,2228951
246011,Ping Pong Summer,25781
34128,Peter and Vandy,11276
254869,Torrente 5: Operación Eurovegas,11672363
77680,El robobo de la jojoya,3370574
54148,Días de fútbol,12212123
85870,Cloclo,29193330
284276,Cake,1951776
164372,Снежная королева,12400000
61263,Illégal,404
62670,The Adventures of Tom Thumb & Thumbelina,3
45774,Midnight Crossing,1328001
284536,The Gambler,39171130
104638,Aquí llega Condemor, el pecador de la pradera,1705030
135696,El asombroso mundo de Borjamari y Pocholo,3367646
131932,FBI: Frikis buscan incordiar,928391
210860,Mortdecai,30418560
216015,Fifty Shades of Grey,569651467
156277,Big Sur,33621
280002,The Remaining,1169603
227719,Project Almanac,32248241
245706,True Story,4719695
251321,Aloft,53000
185341,[REC] 4: Apocalipsis,837
15926,Beer for My Horses,666045
252838,The Wedding Ringer,79799880
69499,Naan Kadavul,7500000
19181,Sällskapsresan II - Snowroller,8646157
241251,The Boy Next Door,50163103
78691,Slam Dance,406881
243938,Hot Tub Time Machine 2,12314651
13842,Broken Bridges,251775
288789,Merchants of Doubt,192400
146578,The Package,1469
256591,Focus,153962963
228165,The SpongeBob Movie: Sponge Out of Water,311594032
268238,The Second Best Exotic Marigold Hotel,85978266
228203,McFarland, USA,44431959
243940,The Lazarus Effect,25799043
132759,ДухLess,13218980
241554,Run All Night,71561644
265712,Stand by Me Doraemon,83061158
150689,Cinderella,542351353
271674,Suite Française,9104716
262500,Insurgent,295238201
228161,Home,368871007
257091,Get Hard,111700000
1615,Erkan & Stefan gegen die Mächte der Finsternis,4508104
35428,О чём говорят мужчины,12005838
12701,Revolution,358574
16553,Little Manhattan,1117920
7509,Water,10422387
1969,Bandidas,10496317
13275,Annapolis,17496992
11565,Big Momma's House 2,138259062
11283,Nanny McPhee,122489822
9286,Final Destination 3,117719158
15363,Something New,11400000
292,Dave Chappelle's Block Party,11718595
1544,Imagine Me & You,2455831
33061,Troll,5450815
9975,Curious George,69834815
9754,Firewall,82800000
10053,When a Stranger Calls,66966987
10263,Tamara,206871
6877,Failure to Launch,88715192
9959,Freedomland,14655628
9036,Eight Below,120455994
10073,Date Movie,48548426
16781,Madea's Family Reunion,57231524
9920,Ultraviolet,31070211
10025,Just My Luck,38159905
9682,Pulse,29907685
2207,16 Blocks,65664721
14609,Ultimate Avengers,6700000
950,Ice Age: The Meltdown,660940780
46828,Son of the Pink Panther,2438031
752,V for Vendetta,132511035
9655,She's the Man,33889159
9388,Thank You for Smoking,24793509
388,Inside Man,184376254
868,Tsotsi,9879971
14191,Aquamarine,23006849
18009,Leprechaun 2,2260622
98864,Resurrection,3910019
1379,Laitakaupungin valot,1615018
9792,The Hills Have Eyes,69623713
10067,The Shaggy Dog,61112916
582,Das Leben der Anderen,70000000
12763,Take the Lead,34742066
186,Lucky Number Slevin,56308881
219,Volver,85582407
13751,Akeelah and the Bee,18948425
10069,Stay Alive,27105095
3093,Basic Instinct 2,38629478
9270,Brick,3919254
16070,This Film Is Not Yet Rated,302179
9389,Renaissance,63260
8998,Friends With Money,13368437
4441,Candy,2077763
11490,L'enfant,5507396
4257,Scary Movie 4,178262620
2652,Hard Candy,7022209
39045,Pinocchio and the Emperor of the Night,3261638
27201,Corvette Summer,15500000
5820,The Sentinel,77920346
9904,The Wild,37384046
588,Silent Hill,97607453
9310,American Dreamz,7314027
35545,Mata Hari,2227000
8982,ต้มยำกุ้ง,27165581
956,Mission: Impossible III,397850012
9530,RV,87528173
9829,United 93,76286096
7870,Down in the Valley,852872
7518,Over the Hedge,155019340
503,Poseidon,181674817
591,The Da Vinci Code,758239851
36668,X-Men: The Last Stand,234360014
9767,The Break-Up,204999686
18164,Twelve and Holding,95687
58,Pirates of the Caribbean: Dead Man's Chest,1065659812
920,Cars,461983149
18484,Wassup Rockers,634074
14167,Standing Still,12762
15402,The Notorious Bettie Page,1410778
806,The Omen,119188334
9353,Nacho Libre,80197993
2044,The Lake House,114830111
9339,Click,237681299
350,The Devil Wears Prada,326551094
1819,You, Me and Dupree,130431368
2295,Clerks II,26888376
9697,Lady in the Water,42285169
4474,My Super Ex-Girlfriend,60896147
1887,Marie Antoinette,60474340
1781,An Inconvenient Truth,46243000
7549,Huo Yuanjia,6971266
9615,The Fast and the Furious: Tokyo Drift,158468292
9513,Garfield: A Tail of Two Kitties,141702264
9917,Waist Deep,21353303
1452,Superman Returns,391081192
43654,Edward II,694438
773,Little Miss Sunshine,100523181
36576,Curse of the Pink Panther,4491986
1164,Babel,135330182
9708,The Wicker Man,38755073
31915,Prophecy,54000000
15383,L'Armée des ombres,741766
9297,Monster House,73661010
326,Snakes on a Plane,62022014
512,Scoop,31584901
9718,Talladega Nights: The Ballad of Ricky Bobby,162966177
1593,Night at the Museum,574480841
1852,World Trade Center,162945894
1262,Stranger Than Fiction,53653224
82,Miami Vice,163794509
1402,The Pursuit of Happyness,305070744
9293,John Tucker Must Die,41009669
9906,The Ant Bully,55181129
47880,Mrs Palfrey at The Claremont,1720953
1948,Crank,42931041
77221,Black Gold,5446000
5289,Chaos,10289
9907,Barnyard,72779000
9762,Step Up,114194847
14113,Zoom,12506188
15049,Bon Cop, Bad Cop,12671300
59964,Cabin in the Sky,1606624
10118,Material Girls,11449638
9788,Accepted,38505009
1491,The Illusionist,86915017
1165,The Queen,123384128
9988,Beerfest,19179969
24115,How to Eat Fried Worms,13022756
11652,Invincible,57806952
14351,Crossover,7000000
9813,The Quiet,381420
35327,Strul,5839164
1116,The Wind That Shakes the Barley,22889018
29966,Blood on the Moon,88
1249,Hollywoodland,16803753
9954,The Covenant,37597471
13075,Sherrybaby,622806
7512,Idiocracy,495303
1381,The Fountain,15304890
300,La science des rêves,9524340
16411,Tau man ji D,7096000
9676,The Black Dahlia,49111202
15213,Everyone's Hero,16627188
9766,Gridiron Gang,41480851
1622,Lemming,793604
5721,Vixen,6000000
1579,Apocalypto,120175290
9664,Flyboys,17800000
12094,Jackass Number Two,72778712
1717,All the King's Men,9450897
15624,Conversations with Other Women,973525
2753,De Aanslag,203781
496,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,261572744
1417,El laberinto del fauno,83258226
4643,The Guardian,55011732
7484,Open Season,197309027
9842,School for Scoundrels,17807569
27275,G.O.R.A.,4
1422,The Departed,289847354
9794,Employee of the Month,38368909
9978,Stormbreaker,23937870
7510,Running with Scissors,6754898
1975,The Grudge 2,39143839
9895,Man of the Year,41237648
8975,The Marine,22165608
9672,Infamous,1151330
15005,One Night with the King,13391174
10070,Feast,658573
13364,Deliver Us from Evil,201275
28932,F.I.S.T.,11
18925,Facing the Giants,10178331
1523,The Last King of Scotland,48027970
1378,Shortbus,5179037
9693,Children of Men,69959751
1124,The Prestige,109676311
3683,Flags of Our Fathers,65900249
14012,Flicka,21000000
14097,9 Рота,24000000
8194,A Guide To Recognizing Your Saints,516139
6077,13 Tzameti,767311
214,Saw III,163876815
1123,Catch a Fire,4291965
21173,Death of a President,167000
14799,For Your Consideration,5542025
11619,Flushed Away,64459316
1427,Perfume: The Story of a Murderer,132180323
13767,The Santa Clause 3: The Escape Clause,84500122
9726,A Good Year,42064105
10093,The Return,11992014
21710,Fuck,19791
36557,Casino Royale,599045960
9836,Happy Feet,384330479
9809,Let's Go to Prison,4630045
7551,Déjà Vu,180557550
2357,10 Items or Less,580527
1581,The Holiday,194168700
7873,Harsh Times,5967038
2179,Tenacious D in The Pick of Destiny,13405595
2447,The Nativity Story,46
10032,Van Wilder 2: The Rise of Taj,6086508
1372,Blood Diamond,170877916
9986,Charlotte's Web,144
2486,Eragon,249288105
1246,Rocky Balboa,155721132
18615,Fur: An Imaginary Portrait of Diane Arbus,2281089
12795,Another Gay Movie,745327
11170,We Are Marshall,43545364
1247,The Good Shepherd,59908565
1125,Dreamgirls,103365956
1646,Freedom Writers,41170784
1730,Inland Empire,849055
8618,The History Boys,13401952
1259,Notes on a Scandal,49469904
9053,DOA: Dead or Alive,480314
1251,Letters from Iwo Jima,68673228
9656,Black Christmas,21510851
1931,Stomp the Yard,75511123
9992,Arthur et les Minimoys,107944236
4283,Primeval,10597734
7457,Alpha Dog,15309302
8398,The Hitcher,25399945
25648,시간,14742
1265,Bridge to Terabithia,137587063
27432,Killer of Sheep,362222
13140,Kenny,7778177
13365,49 Up,238073
10758,Waitress,22179430
7516,Smokin' Aces,57103895
9760,Epic Movie,86865564
9966,The Messengers,1109660
1248,Hannibal Rising,82169884
9757,Norbit,95673607
14761,Cocaine Cowboys,163000
2266,Paris, je t'aime,4857367
2062,Ratatouille,623722818
5172,The Astronaut Farmer,11130889
37725,It's a Boy Girl Thing,7385434
40973,Myra Breckinridge,3000000
71859,We Need to Talk About Kevin,6038942
2016,Indigènes,22963701
9828,Unknown,3338228
9958,Trailer Park Boys: The Movie,3833507
1250,Ghost Rider,228738393
4169,Breach,33231264
16555,Daddy's Little Girls,31609243
11172,Music and Lyrics,145896422
3594,The Number 23,77566815
10090,Reno 911!: Miami,20342161
7874,Black Snake Moan,10903846
4638,Hot Fuzz,80573774
13185,Kidulthood,165000
1738,Next,18211013
1253,Breaking and Entering,8044360
34389,Iraq In Fragments,202000
14375,Romanzo criminale,4851244
1949,Zodiac,84785914
14353,Repo! The Genetic Opera,188126
1271,300,422610419
13501,The Good Night,20380
14055,Starter for 10,210128
2267,The Last Mimzy,27297451
6691,Hors de prix,2036198
1255,괴물,88489643
50185,Diary of a Hitman,31815
15664,Right at Your Door,2043704
16727,The Namesake,20138836
14434,I Think I Love My Wife,13196245
9963,Premonition,84146832
14001,Dead Silence,22217407
2355,Reign Over Me,22222308
7485,Shooter,95696996
1273,TMNT,95608995
9075,Zwartboek,26193068
43976,نون و گلدون,37598
8270,The Lookout,5367030
1683,The Reaping,62771059
1267,Meet the Robinsons,169332978
13249,Seraphim Falls,1196307
1272,Sunshine,32017803
185158,The Grace Lee Project,5965
11515,Goya's Ghosts,9448082
7183,Perfect Stranger,73090611
8271,Disturbia,117573043
1534,Pathfinder,30822861
20405,Puccini for Beginners,89417
